,Cycle,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure7,SensorMeasure8,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21,labels
238,6,642.19,1583.63,1403.85,553.62,2388.09,47.35,521.99,2388.11,8.4238,392,39.09,23.3307,0
239,7,641.95,1583.86,1398.18,553.89,2388.13,47.33,521.83,2388.12,8.4158,391,39.01,23.2643,0
240,8,642.38,1581.67,1406.83,553.54,2388.11,47.54,522.34,2388.09,8.4058,393,38.87,23.3523,0
241,9,642.4,1586.54,1405.85,554.07,2388.1,47.41,521.82,2388.09,8.455,393,38.84,23.3993,0
242,10,642.47,1585.62,1402.1,553.38,2388.1,47.48,521.84,2388.1,8.4456,393,38.79,23.4543,0
243,11,642.3,1591.95,1407.18,554.85,2388.09,47.4,521.97,2388.12,8.4499,393,38.93,23.4125,0
244,12,642.59,1587.88,1406.35,553.95,2388.13,47.45,522.02,2388.06,8.4527,392,38.74,23.2545,0
245,13,642.95,1593.71,1397.23,553.8,2388.07,47.37,522.01,2388.04,8.4212,392,38.97,23.3064,0
246,14,642.22,1592.57,1406.79,553.87,2388.07,47.33,522.08,2388.09,8.4213,394,38.94,23.3522,0
247,15,642.62,1585.9,1404.46,553.08,2388.08,47.18,521.76,2388.07,8.433,394,38.66,23.2559,0
248,16,642.49,1586.59,1403.93,553.8,2388.08,47.35,521.72,2388.09,8.4527,393,39.05,23.3484,0
249,17,642.82,1586.3,1410.44,553.53,2388.1,47.4,521.67,2388.08,8.4241,395,38.94,23.3894,0
250,18,642.04,1588.65,1401.0,553.89,2388.11,47.42,521.53,2388.07,8.4446,393,38.85,23.2718,0
251,19,642.6,1582.47,1407.06,553.89,2388.09,47.31,522.13,2388.08,8.4341,393,39.06,23.3527,0
252,20,642.39,1585.14,1406.16,553.65,2388.05,47.57,521.49,2388.09,8.4533,392,39.0,23.2209,0
253,21,641.94,1587.61,1407.34,553.81,2388.09,47.51,521.56,2388.06,8.4062,395,38.89,23.4215,0
254,22,642.28,1588.54,1406.68,553.69,2388.07,47.56,522.14,2388.12,8.4215,392,38.76,23.3347,0
255,23,643.14,1589.32,1403.12,553.45,2388.16,47.58,521.51,2388.06,8.4205,392,38.93,23.3062,0
256,24,642.57,1588.06,1410.04,554.67,2388.11,47.38,522.1,2388.11,8.4134,392,38.93,23.2934,0
257,25,642.33,1584.54,1407.21,553.7,2388.1,47.36,521.24,2388.07,8.4092,394,38.86,23.3075,0
258,26,643.07,1591.17,1400.02,553.52,2388.04,47.51,521.72,2388.04,8.4399,390,39.0,23.3058,0
259,27,642.45,1589.1,1407.15,553.44,2388.16,47.5,521.45,2388.1,8.437,392,38.96,23.3168,0
260,28,642.56,1587.92,1398.11,553.99,2388.07,47.4,521.13,2388.03,8.4434,392,39.04,23.357,0
261,29,642.42,1594.01,1405.69,553.7,2388.12,47.47,521.55,2388.11,8.4413,393,38.79,23.3585,0
262,30,642.41,1592.71,1401.9,553.93,2388.08,47.4,521.41,2388.06,8.4378,393,38.88,23.2812,0
263,31,642.62,1588.44,1404.28,553.62,2388.08,47.46,521.69,2388.09,8.4258,394,38.85,23.3323,0
264,32,642.34,1586.08,1403.36,553.62,2388.06,47.38,521.71,2388.13,8.4131,395,38.82,23.3772,0
265,33,642.75,1588.83,1402.01,553.39,2388.11,47.48,521.4,2388.11,8.4279,393,38.9,23.3743,0
266,34,643.03,1587.99,1397.24,553.9,2388.08,47.47,521.28,2388.06,8.4153,393,38.85,23.4351,0
267,35,642.41,1585.04,1400.63,553.89,2388.09,47.5,521.76,2388.09,8.4155,394,39.06,23.3393,0
268,36,642.07,1585.93,1409.56,553.58,2388.11,47.28,521.75,2388.06,8.4685,392,38.81,23.3707,0
269,37,642.6,1585.89,1406.77,553.57,2388.11,47.22,521.94,2388.08,8.4085,391,38.83,23.2194,0
270,38,641.98,1586.47,1404.3,553.59,2388.09,47.32,521.35,2388.06,8.4159,393,38.76,23.4194,0
271,39,642.86,1586.08,1397.87,553.97,2388.06,47.36,521.39,2388.08,8.4023,393,38.77,23.4211,0
272,40,642.35,1574.88,1397.92,553.37,2388.11,47.56,521.59,2388.1,8.429,392,38.9,23.3764,0
273,41,642.71,1586.83,1404.03,553.62,2388.01,47.28,521.41,2388.09,8.401,392,38.97,23.366,0
274,42,642.15,1591.37,1404.68,553.19,2388.08,47.34,521.58,2388.08,8.4045,393,38.89,23.3154,0
275,43,642.64,1592.49,1399.83,553.5,2388.12,47.44,521.96,2388.14,8.4214,392,38.99,23.3427,0
276,44,642.29,1582.98,1406.69,553.99,2388.09,47.48,521.27,2388.11,8.3912,393,38.94,23.251,0
277,45,642.07,1587.97,1401.87,553.28,2388.11,47.56,521.91,2388.02,8.4184,394,38.89,23.3023,0
278,46,642.4,1585.07,1408.9,553.83,2388.12,47.38,521.94,2388.12,8.4294,393,39.07,23.3893,0
279,47,642.31,1585.01,1403.45,553.95,2388.11,47.55,521.61,2388.1,8.4138,392,39.02,23.4418,0
280,48,642.38,1590.78,1408.33,553.25,2388.09,47.49,521.07,2388.05,8.4209,392,38.91,23.4039,0
281,49,642.53,1585.38,1406.54,552.9,2388.08,47.31,522.12,2388.02,8.4159,393,38.86,23.3486,0
282,50,642.22,1592.45,1400.09,553.78,2388.08,47.38,522.41,2388.06,8.4434,394,38.88,23.2709,0
283,51,642.68,1592.78,1407.02,554.36,2388.12,47.33,521.31,2388.08,8.4334,394,38.72,23.3312,0
284,52,642.4,1585.56,1400.32,553.71,2388.1,47.42,521.89,2388.16,8.4167,392,38.85,23.4194,0
285,53,642.15,1582.81,1405.48,553.93,2388.09,47.39,521.53,2388.09,8.4201,393,38.95,23.432,0
286,54,641.83,1590.69,1404.04,553.56,2388.06,47.41,521.91,2388.1,8.4107,393,38.91,23.2511,0
287,55,641.97,1587.24,1409.52,554.01,2388.1,47.39,521.08,2388.08,8.4276,393,38.85,23.3839,0
288,56,642.27,1592.82,1407.24,554.07,2388.09,47.59,521.7,2388.08,8.4223,392,38.7,23.4054,0
289,57,642.85,1582.32,1409.29,553.77,2388.11,47.42,521.25,2388.13,8.4115,394,38.8,23.3219,0
290,58,642.49,1584.96,1411.55,553.65,2388.15,47.4,521.41,2388.08,8.4312,395,38.78,23.3093,0
291,59,642.65,1588.14,1409.64,552.91,2388.09,47.51,521.97,2388.05,8.4456,395,38.89,23.3764,0
292,60,642.58,1591.53,1400.79,553.55,2388.13,47.55,521.42,2388.1,8.4422,392,38.8,23.3603,0
293,61,642.45,1591.06,1414.78,553.81,2388.09,47.27,521.44,2388.06,8.427,393,38.86,23.3299,0
294,62,642.25,1587.91,1411.3,553.53,2388.11,47.31,521.94,2388.13,8.4039,393,38.9,23.2687,0
295,63,642.98,1586.16,1405.89,554.2,2388.06,47.5,522.17,2388.08,8.3923,391,38.94,23.2449,0
296,64,642.9,1588.16,1402.18,554.27,2388.16,47.45,521.64,2388.04,8.4743,393,38.96,23.3465,0
297,65,643.01,1589.67,1409.15,553.4,2388.1,47.22,521.63,2388.13,8.4484,393,39.01,23.1849,0
298,66,642.76,1595.13,1403.21,553.85,2388.12,47.38,520.97,2388.1,8.4302,392,38.82,23.2788,0
299,67,642.68,1586.77,1405.62,553.53,2388.06,47.31,521.29,2388.12,8.414,394,38.78,23.2573,0
300,68,642.89,1589.82,1397.41,554.38,2388.06,47.55,521.12,2388.06,8.458,393,38.93,23.4047,0
301,69,642.75,1596.45,1407.93,553.04,2388.12,47.35,521.52,2388.14,8.3951,391,38.82,23.3198,0
302,70,642.75,1582.83,1404.29,553.62,2388.09,47.52,521.66,2388.11,8.4625,392,38.77,23.2659,0
303,71,641.93,1586.11,1413.54,553.59,2388.14,47.49,521.9,2388.11,8.4423,392,38.91,23.313,0
304,72,642.55,1583.32,1409.96,553.13,2388.11,47.6,521.46,2388.12,8.4159,393,38.8,23.3346,0
305,73,642.7,1591.73,1399.45,553.97,2388.11,47.47,521.46,2388.11,8.4611,391,38.95,23.3985,0
306,74,642.59,1586.37,1406.71,553.25,2388.13,47.51,521.64,2388.11,8.4288,392,38.9,23.3315,0
307,75,642.35,1587.17,1405.05,554.56,2388.15,47.53,521.58,2388.09,8.4395,392,38.87,23.3572,0
308,76,642.57,1577.4,1408.38,554.14,2388.11,47.51,521.32,2388.1,8.4235,392,39.01,23.4018,0
309,77,642.37,1584.03,1406.88,553.44,2388.13,47.41,521.83,2388.09,8.4144,393,38.92,23.3075,0
310,78,642.51,1588.84,1405.33,553.6,2388.11,47.41,522.15,2388.14,8.4538,394,38.84,23.2439,0
311,79,642.62,1592.97,1415.28,553.44,2388.13,47.58,521.5,2388.14,8.4635,393,38.83,23.4233,0
312,80,642.74,1587.39,1409.56,552.88,2388.16,47.63,521.48,2388.13,8.4506,395,38.82,23.2977,0
313,81,642.54,1584.66,1407.35,553.62,2388.1,47.55,522.24,2388.05,8.421,392,38.83,23.2554,0
314,82,642.68,1592.69,1409.19,553.87,2388.1,47.64,521.54,2388.12,8.4014,393,39.0,23.2789,0
315,83,642.21,1590.94,1408.08,553.8,2388.09,47.53,521.55,2388.07,8.4177,394,38.75,23.3396,0
316,84,642.09,1584.87,1410.27,553.34,2388.1,47.51,521.55,2388.1,8.4578,392,38.9,23.2867,0
317,85,642.48,1579.25,1414.86,554.13,2388.07,47.61,521.55,2388.09,8.4588,394,38.81,23.2451,0
318,86,642.45,1591.14,1408.69,554.12,2388.11,47.53,521.8,2388.13,8.43,393,38.97,23.2938,0
319,87,642.33,1589.37,1413.14,553.0,2388.16,47.66,521.22,2388.16,8.4161,394,38.71,23.2875,0
320,88,642.26,1594.84,1412.51,554.3,2388.15,47.41,521.32,2388.1,8.4353,393,38.91,23.2887,0
321,89,642.69,1596.29,1400.63,553.19,2388.1,47.51,521.58,2388.11,8.4435,391,38.73,23.3934,0
322,90,642.76,1581.83,1405.98,553.56,2388.16,47.42,521.67,2388.15,8.4504,392,39.06,23.219,0
323,91,643.03,1599.54,1418.57,553.7,2388.13,47.37,521.16,2388.16,8.4269,392,38.85,23.3048,0
324,92,641.92,1588.0,1409.62,552.57,2388.11,47.57,521.51,2388.16,8.4227,392,38.75,23.2492,0
325,93,642.52,1589.03,1405.99,554.02,2388.1,47.55,521.31,2388.12,8.4352,393,38.94,23.2818,0
326,94,642.49,1587.76,1408.74,553.44,2388.1,47.52,520.77,2388.15,8.4742,393,38.81,23.2582,0
327,95,642.54,1591.47,1415.28,553.6,2388.12,47.43,521.25,2388.14,8.4525,391,38.76,23.3578,0
328,96,643.14,1590.06,1404.09,553.13,2388.16,47.38,521.13,2388.18,8.4454,393,38.69,23.216,0
329,97,642.29,1591.17,1409.17,553.84,2388.14,47.45,521.29,2388.15,8.4626,394,38.68,23.2887,0
330,98,642.53,1588.43,1405.41,553.16,2388.16,47.57,521.72,2388.12,8.4738,394,38.8,23.2481,0
331,99,642.6,1596.15,1407.64,553.22,2388.09,47.56,521.48,2388.12,8.4349,394,38.8,23.2541,0
332,100,642.38,1589.33,1412.08,553.41,2388.12,47.67,521.47,2388.13,8.4547,393,38.86,23.1469,0
333,101,642.57,1594.76,1415.71,553.07,2388.07,47.53,520.85,2388.15,8.42,393,38.72,23.2855,0
334,102,642.34,1590.47,1413.54,553.69,2388.13,47.6,520.51,2388.11,8.4519,394,38.77,23.1623,0
335,103,642.65,1583.8,1414.01,553.77,2388.13,47.55,521.02,2388.1,8.4518,393,38.66,23.3164,0
336,104,643.0,1596.54,1412.1,553.74,2388.15,47.47,520.97,2388.12,8.4081,393,38.86,23.2212,0
337,105,642.75,1590.72,1415.2,553.83,2388.17,47.6,521.18,2388.11,8.4653,393,38.91,23.2258,0
338,106,643.02,1589.35,1409.84,553.45,2388.14,47.58,520.62,2388.15,8.4401,394,38.7,23.2256,1
339,107,642.35,1591.0,1408.48,552.64,2388.11,47.52,522.01,2388.16,8.4592,393,38.83,23.2964,1
340,108,643.28,1589.49,1410.15,553.55,2388.12,47.52,521.54,2388.12,8.437,393,38.8,23.3165,1
341,109,642.67,1594.37,1403.54,553.55,2388.17,47.72,520.97,2388.15,8.4394,392,38.87,23.1967,1
342,110,643.1,1591.12,1405.53,553.44,2388.13,47.54,521.29,2388.11,8.4706,393,38.85,23.2808,1
343,111,642.71,1592.11,1407.75,552.11,2388.15,47.65,521.17,2388.17,8.463,393,38.94,23.2276,1
344,112,643.08,1591.89,1402.39,552.32,2388.15,47.6,521.4,2388.13,8.4635,395,38.83,23.3177,1
345,113,642.65,1588.18,1404.62,552.5,2388.13,47.62,521.3,2388.13,8.441,392,38.84,23.1516,1
346,114,642.57,1593.83,1411.1,553.06,2388.13,47.64,521.14,2388.14,8.4776,393,38.7,23.3736,1
347,115,642.53,1587.56,1411.47,553.25,2388.17,47.69,520.8,2388.16,8.4523,394,38.82,23.2761,1
348,116,642.63,1595.47,1411.54,552.79,2388.16,47.7,520.24,2388.12,8.4333,394,38.76,23.2563,1
349,117,643.03,1592.43,1409.53,553.02,2388.21,47.43,521.2,2388.14,8.4638,393,38.65,23.2752,1
350,118,642.74,1592.06,1414.07,553.11,2388.19,47.64,520.31,2388.21,8.4481,394,38.7,23.2452,1
351,119,643.01,1598.93,1412.95,552.87,2388.18,47.6,521.07,2388.17,8.4127,395,38.88,23.2407,1
352,120,643.11,1586.85,1413.0,553.05,2388.14,47.85,521.0,2388.17,8.4239,394,38.72,23.3523,1
353,121,642.9,1589.71,1419.75,553.31,2388.12,47.76,520.93,2388.17,8.4464,394,38.75,23.3529,1
354,122,642.83,1588.2,1412.99,552.63,2388.17,47.5,520.92,2388.17,8.4539,393,38.71,23.3189,1
355,123,642.96,1590.06,1415.98,552.62,2388.14,47.74,520.91,2388.19,8.4556,394,38.8,23.1516,1
356,124,642.56,1587.42,1409.69,553.33,2388.18,47.71,520.9,2388.17,8.4514,392,38.83,23.2821,1
357,1,642.47,1579.87,1397.78,556.91,2388.01,47.22,524.4,2388.01,8.3435,391,39.18,23.4734,0
358,2,641.71,1584.78,1395.67,556.27,2388.06,47.26,524.67,2388.1,8.3568,391,39.19,23.498,0
359,3,642.2,1585.3,1403.85,557.43,2388.09,47.23,524.78,2388.1,8.3746,392,39.12,23.598,0
360,4,641.86,1594.05,1403.93,556.66,2388.06,47.06,524.99,2388.09,8.3717,391,39.31,23.544,0
361,5,642.38,1587.65,1395.31,556.83,2388.05,47.31,524.63,2388.12,8.3794,392,39.19,23.4627,0
362,6,641.77,1583.97,1404.79,557.2,2388.16,47.13,524.69,2388.09,8.3696,392,39.13,23.5266,0
363,7,642.36,1585.32,1407.7,556.57,2388.04,47.15,524.79,2388.14,8.3604,390,39.24,23.5565,0
364,8,642.29,1582.65,1393.51,556.75,2388.1,47.25,525.23,2388.12,8.3889,393,39.31,23.5389,0
365,9,641.97,1584.89,1397.99,556.8,2388.1,47.4,525.34,2388.11,8.3674,393,39.27,23.4639,0
366,10,642.41,1586.29,1399.08,557.2,2388.09,47.2,523.56,2388.05,8.3268,391,39.22,23.4641,0
367,11,642.02,1585.6,1397.24,556.04,2388.07,47.13,524.81,2388.1,8.4026,392,39.29,23.485,0
368,12,642.41,1591.09,1400.7,556.15,2388.07,47.4,524.58,2388.06,8.3344,392,39.28,23.4067,0
369,13,641.84,1588.75,1405.62,556.92,2388.06,47.34,524.6,2388.1,8.3258,393,39.24,23.6309,0
370,14,642.49,1590.22,1399.76,557.33,2388.12,47.33,525.25,2388.1,8.3939,392,39.03,23.546,0
371,15,642.16,1589.28,1399.52,556.87,2388.11,47.29,524.99,2388.06,8.3378,393,38.96,23.5328,0
372,16,642.37,1587.93,1399.28,556.88,2388.05,47.29,524.69,2388.09,8.3801,391,39.17,23.5543,0
373,17,642.23,1576.31,1399.05,556.76,2388.03,47.29,524.25,2388.06,8.354,391,39.34,23.5586,0
374,18,641.8,1587.05,1395.92,556.33,2388.02,47.48,524.6,2388.05,8.3181,392,39.08,23.4482,0
375,19,642.46,1588.03,1407.92,557.55,2388.1,47.33,524.91,2388.08,8.3554,393,39.07,23.3958,0
376,20,642.6,1581.86,1401.77,556.94,2388.06,47.23,524.77,2388.05,8.3643,393,39.1,23.4676,0
377,21,642.9,1578.5,1401.39,557.0,2388.01,47.19,525.09,2388.1,8.347,393,39.2,23.4467,0
378,22,642.42,1585.3,1396.75,558.01,2388.06,47.32,525.45,2388.12,8.3615,391,39.18,23.5599,0
379,23,642.54,1581.07,1405.76,557.61,2388.14,47.45,525.16,2388.08,8.3599,392,39.16,23.5465,0
380,24,642.48,1588.0,1399.47,557.07,2388.12,47.34,524.94,2388.07,8.3339,393,39.38,23.4036,0
381,25,642.26,1584.2,1403.92,557.39,2388.08,47.24,524.11,2388.08,8.3491,391,39.17,23.4355,0
382,26,642.19,1576.97,1403.54,557.24,2388.08,47.27,524.31,2388.09,8.3706,392,39.08,23.4869,0
383,27,641.94,1584.72,1402.4,557.0,2388.03,47.43,524.35,2388.1,8.381,391,39.19,23.5197,0
384,28,642.67,1580.28,1398.02,557.14,2388.12,47.33,524.6,2388.1,8.3375,393,39.02,23.5473,0
385,29,642.72,1584.85,1399.43,557.76,2388.07,47.4,525.34,2388.13,8.3579,391,39.28,23.5737,0
386,30,642.22,1583.72,1400.67,557.12,2388.08,47.24,524.48,2388.07,8.3632,394,39.21,23.4835,0
387,31,642.41,1584.45,1407.98,556.66,2388.0,47.28,524.92,2388.0,8.384,392,39.11,23.5132,0
388,32,642.23,1588.85,1404.88,556.56,2388.06,47.12,524.2,2388.04,8.3556,391,39.14,23.5758,0
389,33,641.94,1584.45,1407.95,557.0,2388.08,47.36,524.48,2388.08,8.325,392,39.31,23.4285,0
390,34,642.31,1589.57,1394.64,556.6,2388.12,47.39,525.07,2388.08,8.3595,392,39.13,23.4698,0
391,35,642.45,1576.25,1405.08,556.65,2388.1,47.38,524.62,2388.05,8.3488,390,39.26,23.5458,0
392,36,642.05,1586.61,1396.4,557.43,2388.03,47.28,524.4,2388.08,8.326,391,39.2,23.5202,0
393,37,642.34,1590.78,1402.14,556.64,2388.04,47.36,524.39,2388.07,8.3933,392,39.24,23.4571,0
394,38,642.42,1590.02,1403.54,557.12,2388.1,47.12,525.11,2388.07,8.34,391,39.0,23.4779,0
395,39,642.02,1582.27,1399.67,557.0,2388.1,47.27,524.75,2388.06,8.359,391,39.22,23.4543,0
396,40,642.0,1578.34,1399.12,556.91,2388.08,47.13,524.42,2388.08,8.3652,392,39.27,23.5154,0
397,41,642.25,1584.36,1399.34,557.32,2388.05,47.21,524.98,2388.05,8.3498,393,39.18,23.4829,0
398,42,642.55,1592.94,1393.19,557.31,2388.03,47.29,524.87,2388.08,8.3481,393,39.03,23.5903,0
399,43,642.06,1587.41,1396.35,557.28,2388.07,47.38,525.3,2388.15,8.3852,392,38.94,23.539,0
400,44,642.17,1585.59,1393.64,556.81,2388.09,47.16,525.16,2388.05,8.3471,392,39.21,23.5392,0
401,45,642.14,1588.12,1399.48,557.04,2388.1,47.26,525.32,2388.07,8.3859,392,39.07,23.5177,0
402,46,641.97,1583.29,1397.56,557.54,2388.08,47.22,524.76,2388.15,8.3589,392,38.99,23.556,0
403,47,642.02,1592.35,1399.11,556.79,2388.13,47.61,525.38,2388.15,8.3726,391,39.4,23.5448,0
404,48,642.17,1586.12,1400.33,557.19,2388.02,47.31,523.93,2388.1,8.3556,393,39.05,23.5334,0
405,49,642.65,1588.72,1392.72,556.56,2388.06,47.36,524.64,2388.06,8.3518,393,39.13,23.4844,0
406,50,642.71,1581.21,1404.28,556.55,2388.11,47.22,525.17,2388.1,8.3496,393,39.08,23.5915,0
407,51,642.4,1583.0,1403.18,558.03,2388.06,47.2,524.87,2388.12,8.3229,392,39.02,23.576,0
408,52,642.81,1583.84,1399.95,556.93,2388.05,47.2,523.71,2388.06,8.373,391,38.96,23.5597,0
409,53,641.87,1580.2,1398.53,557.58,2388.09,47.24,525.22,2388.11,8.3433,391,39.08,23.5135,0
410,54,642.32,1590.43,1407.32,556.89,2388.07,47.22,524.5,2388.08,8.3329,392,39.17,23.6468,0
411,55,641.73,1585.15,1392.79,557.17,2388.03,47.29,524.63,2388.06,8.3543,392,39.17,23.5386,0
412,56,642.11,1588.22,1400.08,556.5,2388.08,47.21,525.39,2388.04,8.3459,391,39.12,23.5104,0
413,57,642.64,1587.21,1394.21,556.77,2388.06,47.16,524.16,2388.04,8.3486,391,39.16,23.4612,0
414,58,641.92,1585.18,1397.31,556.71,2388.07,47.15,524.46,2388.05,8.3871,392,39.03,23.6109,0
415,59,642.44,1579.26,1398.17,556.58,2388.05,47.36,525.03,2388.14,8.3589,392,39.03,23.5393,0
416,60,642.18,1573.94,1399.77,557.0,2388.04,47.32,524.62,2388.09,8.3613,392,39.14,23.5255,0
417,61,642.9,1582.05,1401.51,557.49,2388.11,47.15,525.02,2388.08,8.3334,392,39.0,23.4859,0
418,62,642.86,1587.65,1395.4,557.22,2388.05,47.2,524.69,2388.09,8.3551,392,39.02,23.489,0
419,63,641.88,1582.66,1400.33,556.64,2388.11,47.37,524.5,2388.09,8.3419,392,39.13,23.4976,0
420,64,642.61,1586.24,1397.56,557.69,2388.1,47.42,524.75,2388.06,8.3515,394,39.4,23.5016,0
421,65,642.24,1581.92,1398.67,556.96,2388.11,47.14,524.8,2388.04,8.3444,392,39.13,23.5365,0
422,66,642.07,1580.27,1404.74,557.41,2388.08,47.17,524.77,2388.14,8.3465,393,39.11,23.424,0
423,67,642.21,1576.22,1398.23,556.8,2388.1,47.24,524.58,2388.02,8.3558,392,39.13,23.5168,0
424,68,642.11,1586.85,1396.56,556.36,2388.05,47.34,524.79,2388.08,8.3887,392,39.24,23.5195,0
425,69,641.99,1580.99,1397.68,556.73,2388.02,47.36,524.31,2388.07,8.3581,394,38.93,23.6092,0
426,70,642.08,1588.16,1403.95,556.99,2388.12,47.19,524.44,2388.14,8.3726,391,39.04,23.641,0
427,71,642.22,1583.72,1398.11,556.72,2388.07,47.42,524.12,2388.08,8.3819,392,39.1,23.5791,0
428,72,642.72,1585.83,1404.42,557.83,2388.07,47.3,525.36,2388.13,8.3617,392,39.17,23.4758,0
429,73,642.17,1592.88,1406.03,556.4,2388.03,47.28,524.56,2388.07,8.3779,392,39.07,23.5275,0
430,74,642.55,1581.52,1396.8,557.78,2388.1,47.35,524.62,2388.13,8.3573,392,39.27,23.4866,0
431,75,642.1,1586.2,1397.32,557.21,2388.07,47.19,524.92,2388.11,8.3619,393,39.23,23.4831,0
432,76,642.69,1588.93,1402.69,557.42,2388.05,47.09,524.71,2388.08,8.3987,393,39.03,23.5521,0
433,77,642.11,1586.15,1399.21,557.45,2388.08,47.29,525.05,2388.04,8.3456,393,39.08,23.5271,0
434,78,641.79,1586.65,1401.68,556.97,2388.13,47.33,525.03,2388.07,8.3591,393,39.19,23.4018,0
435,79,642.38,1585.62,1403.24,557.37,2388.05,47.13,525.2,2388.08,8.3488,393,39.05,23.5558,0
436,80,642.11,1579.02,1403.81,556.44,2388.03,47.16,524.49,2388.06,8.3711,392,39.17,23.4162,0
437,81,642.09,1582.96,1402.29,557.59,2388.08,47.19,524.81,2388.11,8.3683,391,39.07,23.4418,0
438,82,642.72,1594.91,1396.77,556.73,2388.03,47.26,524.76,2388.06,8.3907,393,39.24,23.4038,0
439,83,642.43,1589.66,1403.26,556.73,2388.07,47.25,525.04,2388.01,8.3971,392,39.13,23.5001,0
440,84,642.06,1572.52,1398.29,556.82,2388.1,47.33,524.72,2388.05,8.3406,393,39.21,23.4453,0
441,85,642.6,1585.94,1400.06,556.73,2388.04,47.31,524.78,2388.14,8.3335,391,39.44,23.526,0
442,86,641.99,1583.43,1399.83,556.18,2388.07,47.33,525.02,2388.09,8.3405,393,39.08,23.6,0
443,87,642.34,1584.06,1400.25,557.04,2388.08,47.42,524.43,2388.02,8.3984,392,39.23,23.4474,0
444,88,642.52,1590.96,1406.18,557.07,2388.07,47.4,524.81,2388.12,8.3492,392,39.18,23.4408,0
445,89,642.14,1590.05,1402.62,557.28,2388.09,47.45,525.07,2388.11,8.3752,391,39.3,23.5548,0
446,90,642.15,1581.38,1402.07,557.22,2388.02,47.2,525.74,2388.09,8.3703,392,39.17,23.4386,0
447,91,642.24,1588.82,1391.47,557.19,2388.08,47.39,525.1,2388.12,8.3874,392,39.12,23.4518,0
448,92,641.98,1589.02,1399.42,557.41,2388.07,47.36,525.46,2388.1,8.3573,392,39.07,23.5765,0
449,93,641.62,1592.42,1398.96,557.2,2388.02,47.38,525.04,2388.09,8.3548,392,39.23,23.5708,0
450,94,642.57,1588.53,1406.39,557.03,2388.07,47.14,525.55,2388.11,8.3709,393,39.07,23.4881,0
451,95,642.75,1584.18,1400.63,557.19,2388.15,47.46,524.9,2388.08,8.3334,393,39.07,23.5356,0
452,96,642.82,1588.19,1399.04,557.6,2388.1,47.39,525.33,2388.13,8.3619,392,39.01,23.5233,0
453,97,642.59,1585.34,1400.92,557.15,2388.09,47.16,525.35,2388.09,8.3986,393,38.99,23.5606,0
454,98,642.91,1585.37,1399.82,557.22,2388.07,47.25,525.22,2388.04,8.3849,392,39.14,23.5061,0
455,99,642.08,1589.18,1399.26,557.77,2388.12,47.25,525.1,2388.04,8.3752,392,39.21,23.5046,0
456,100,642.61,1589.13,1397.96,557.63,2388.12,47.23,525.25,2388.07,8.3879,391,39.29,23.49,0
457,101,642.07,1583.82,1402.72,556.77,2388.16,47.27,524.79,2388.09,8.3458,393,39.23,23.4387,0
458,102,642.19,1583.86,1403.4,556.98,2388.11,47.34,525.15,2388.09,8.3623,391,39.14,23.4755,0
459,103,642.72,1583.32,1405.99,556.32,2388.07,47.32,525.4,2388.11,8.3441,393,39.02,23.5854,0
460,104,642.11,1581.93,1404.93,557.23,2388.06,47.28,525.68,2388.12,8.3848,392,39.24,23.5004,0
461,105,642.91,1580.15,1402.85,557.34,2388.09,47.44,524.9,2388.1,8.3707,393,39.19,23.5097,0
462,106,642.36,1584.2,1404.49,557.94,2388.08,47.03,524.96,2388.05,8.3211,391,39.23,23.3762,0
463,107,642.67,1590.51,1401.52,557.53,2388.05,47.29,524.83,2388.12,8.318,391,39.08,23.4177,0
464,108,641.94,1587.04,1410.88,556.8,2388.12,47.26,525.4,2388.07,8.3796,393,39.13,23.6392,0
465,109,642.25,1587.75,1401.34,557.19,2388.1,47.26,525.29,2388.13,8.3393,394,38.96,23.5041,0
466,110,642.34,1584.88,1404.98,557.56,2388.09,47.38,525.54,2388.09,8.331,393,39.12,23.4081,0
467,111,642.46,1587.4,1401.66,558.06,2388.12,47.38,525.33,2388.1,8.3574,393,39.36,23.4697,0
468,112,642.41,1584.55,1400.55,557.0,2388.1,47.23,524.91,2388.07,8.3439,392,39.21,23.501,0
469,113,642.16,1586.56,1400.5,556.95,2388.1,47.32,525.55,2388.12,8.3672,393,39.27,23.4985,0
470,114,642.21,1587.04,1402.04,557.64,2388.07,47.21,525.05,2388.14,8.396,394,39.01,23.5303,0
471,115,642.54,1593.69,1400.88,557.37,2388.13,47.41,525.19,2388.13,8.3514,393,39.12,23.5386,0
472,116,641.87,1587.85,1402.65,557.53,2388.12,47.21,524.82,2388.1,8.3234,392,39.27,23.565,0
473,117,641.73,1586.06,1401.95,557.89,2388.08,47.22,525.01,2388.18,8.3291,393,39.29,23.5893,0
474,118,642.5,1588.79,1399.98,557.77,2388.09,47.17,525.34,2388.12,8.3257,391,39.07,23.5004,0
475,119,642.22,1591.19,1395.65,557.12,2388.12,47.31,525.53,2388.05,8.3589,393,39.18,23.4897,0
476,120,642.24,1590.69,1398.63,557.9,2388.09,47.33,524.97,2388.07,8.4262,393,39.06,23.6006,0
477,121,642.61,1587.29,1398.36,556.98,2388.06,47.49,525.17,2388.1,8.3402,393,39.17,23.6926,0
